#date+time,051-pwl,051-surge,051-wsd,051-wdr
"01-24-2012 1148",1.335,-0.011,2.800,123
"01-24-2012 1154",1.325,-0.013,3.100,124
"01-24-2012 1200",1.318,-0.013,4.200,103
"01-24-2012 1206",1.309,-0.015,3.100,122
"01-24-2012 1212",1.298,-0.019,3.000,112
"01-24-2012 1218",1.290,-0.020,3.000,118
"01-24-2012 1224",1.284,-0.018,3.300,122
"01-24-2012 1230",1.271,-0.024,3.800,129
"01-24-2012 1236",1.259,-0.030,4.300,129
"01-24-2012 1242",1.259,-0.023,4.300,129
"01-24-2012 1248",1.257,-0.018,4.200,115
"01-24-2012 1254",1.250,-0.018,4.200,103
"01-24-2012 1300",1.233,-0.029,4.000,117
"01-24-2012 1306",1.225,-0.030,4.500,117
"01-24-2012 1312",1.229,-0.020,4.200,111
"01-24-2012 1318",1.220,-0.023,4.200,115
"01-24-2012 1324",1.212,-0.025,4.800,120
"01-24-2012 1330",1.209,-0.022,5.200,126
"01-24-2012 1336",1.210,-0.015,4.900,124
"01-24-2012 1342",1.210,-0.010,5.100,122
"01-24-2012 1348",1.208,-0.006,4.800,118
"01-24-2012 1354",1.202,-0.007,4.000,117
"01-24-2012 1400",1.192,-0.012,5.400,121
"01-24-2012 1406",1.181,-0.018,4.100,124
"01-24-2012 1412",1.172,-0.023,4.600,124
"01-24-2012 1418",1.166,-0.025,4.900,122
"01-24-2012 1424",1.165,-0.022,5.500,121
"01-24-2012 1430",1.153,-0.030,6.200,123
"01-24-2012 1436",1.149,-0.030,5.600,121
"01-24-2012 1442",1.152,-0.024,5.900,120
"01-24-2012 1448",1.148,-0.024,5.600,122
"01-24-2012 1454",1.152,-0.018,5.400,121
"01-24-2012 1500",1.138,-0.029,6.100,117
"01-24-2012 1506",1.127,-0.037,5.900,128
"01-24-2012 1512",1.125,-0.037,5.900,128
"01-24-2012 1518",1.129,-0.031,5.800,127
"01-24-2012 1524",1.130,-0.029,6.000,123
"01-24-2012 1530",1.133,-0.025,6.200,118
"01-24-2012 1536",1.126,-0.031,6.000,118
"01-24-2012 1542",1.122,-0.034,6.100,115
"01-24-2012 1548",1.123,-0.033,5.800,115
"01-24-2012 1554",1.124,-0.031,6.100,117
"01-24-2012 1600",1.125,-0.031,7.200,122
"01-24-2012 1606",1.121,-0.035,6.400,121
"01-24-2012 1612",1.116,-0.041,6.600,122
"01-24-2012 1618",1.110,-0.048,6.600,123
"01-24-2012 1624",1.111,-0.049,6.800,120
"01-24-2012 1630",1.114,-0.048,7.000,123
"01-24-2012 1636",1.117,-0.047,7.300,124
"01-24-2012 1642",1.128,-0.039,7.000,122
"01-24-2012 1648",1.135,-0.034,7.000,121
"01-24-2012 1654",1.141,-0.032,7.200,122
"01-24-2012 1700",1.142,-0.034,7.200,126
"01-24-2012 1706",1.145,-0.035,7.400,125
"01-24-2012 1712",1.149,-0.035,7.200,124
"01-24-2012 1718",1.152,-0.037,7.300,124
"01-24-2012 1724",1.156,-0.037,7.500,125
"01-24-2012 1730",1.158,-0.040,7.400,123
"01-24-2012 1736",1.163,-0.041,7.100,125
"01-24-2012 1742",1.173,-0.036,7.600,124
"01-24-2012 1748",1.178,-0.037,7.400,126
"01-24-2012 1754",1.186,-0.035,7.200,126
"01-24-2012 1800",1.192,-0.035,6.800,127
"01-24-2012 1806",1.195,-0.038,7.100,123
"01-24-2012 1812",1.209,-0.031,7.600,124
"01-24-2012 1818",1.215,-0.032,7.400,124
"01-24-2012 1824",1.221,-0.032,7.100,122
"01-24-2012 1830",1.232,-0.028,6.800,123
"01-24-2012 1836",1.234,-0.034,6.800,124
"01-24-2012 1842",1.239,-0.036,7.000,126
"01-24-2012 1848",1.240,-0.042,7.200,127
"01-24-2012 1854",1.245,-0.045,6.800,127
"01-24-2012 1900",1.248,-0.049,6.900,128
"01-24-2012 1906",1.261,-0.044,6.600,129
"01-24-2012 1912",1.283,-0.029,6.800,126
"01-24-2012 1918",1.301,-0.019,6.800,127
"01-24-2012 1924",1.305,-0.023,7.000,127
"01-24-2012 1930",1.309,-0.026,7.300,126
"01-24-2012 1936",1.309,-0.034,6.500,126
"01-24-2012 1942",1.315,-0.036,6.700,126
"01-24-2012 1948",1.322,-0.036,6.800,125
"01-24-2012 1954",1.332,-0.034,6.900,128
"01-24-2012 2000",1.335,-0.039,5.900,132
"01-24-2012 2006",1.340,-0.041,7.100,129
"01-24-2012 2012",1.348,-0.041,7.000,127
"01-24-2012 2018",1.355,-0.041,7.000,124
"01-24-2012 2024",1.365,-0.038,6.000,126
"01-24-2012 2030",1.376,-0.035,6.400,126
"01-24-2012 2036",1.383,-0.035,6.200,127
"01-24-2012 2042",1.385,-0.040,5.500,127
"01-24-2012 2048",1.389,-0.043,5.500,127
"01-24-2012 2054",1.397,-0.042,5.900,132
"01-24-2012 2100",1.410,-0.035,7.600,130
"01-24-2012 2106",1.419,-0.033,7.000,133
"01-24-2012 2112",1.420,-0.038,6.700,134
"01-24-2012 2118",1.422,-0.042,7.000,132
"01-24-2012 2124",1.435,-0.035,6.700,133
"01-24-2012 2130",1.443,-0.033,6.800,128
"01-24-2012 2136",1.453,-0.028,7.300,127
"01-24-2012 2142",1.456,-0.031,7.700,129
"01-24-2012 2148",1.459,-0.033,7.000,132
"01-24-2012 2154",1.461,-0.035,7.600,130
"01-24-2012 2200",1.467,-0.034,7.400,130
"01-24-2012 2206",1.471,-0.034,7.400,130
"01-24-2012 2212",1.473,-0.037,7.700,131
"01-24-2012 2218",1.478,-0.036,7.400,130
"01-24-2012 2224",1.476,-0.041,7.600,130
"01-24-2012 2230",1.475,-0.046,8.000,129
"01-24-2012 2236",1.481,-0.043,7.100,130
"01-24-2012 2242",1.487,-0.040,7.300,131
"01-24-2012 2248",1.486,-0.044,8.600,130
"01-24-2012 2254",1.487,-0.045,7.400,130
"01-24-2012 2300",1.491,-0.044,9.000,132
"01-24-2012 2306",1.496,-0.041,8.200,131
"01-24-2012 2312",1.495,-0.044,8.700,136
"01-24-2012 2318",1.497,-0.043,7.400,135
"01-24-2012 2324",1.504,-0.038,7.700,135
"01-24-2012 2330",1.504,-0.039,8.200,134
"01-24-2012 2336",1.501,-0.043,8.200,133
"01-24-2012 2342",1.503,-0.042,8.400,132
"01-24-2012 2348",1.512,-0.034,8.900,131
"01-24-2012 2354",1.515,-0.032,9.000,132
"01-25-2012 0000",1.512,-0.035,8.900,136
"01-25-2012 0006",1.511,-0.036,9.100,133
"01-25-2012 0012",1.515,-0.032,8.000,134
"01-25-2012 0018",1.523,-0.024,7.600,131
"01-25-2012 0024",1.519,-0.028,8.400,131
"01-25-2012 0030",1.515,-0.032,9.100,133
"01-25-2012 0036",1.519,-0.027,8.900,135
"01-25-2012 0042",1.524,-0.022,8.400,137
"01-25-2012 0048",1.519,-0.026,9.200,134
"01-25-2012 0054",1.514,-0.030,8.900,136
"01-25-2012 0100",1.514,-0.029,7.600,138
"01-25-2012 0106",1.512,-0.030,9.700,135
"01-25-2012 0112",1.514,-0.027,9.700,135
"01-25-2012 0118",1.517,-0.023,8.800,137
"01-25-2012 0124",1.520,-0.019,8.500,138
"01-25-2012 0130",1.517,-0.021,8.100,136
"01-25-2012 0136",1.507,-0.029,8.300,141
"01-25-2012 0142",1.508,-0.027,7.800,140
"01-25-2012 0148",1.513,-0.021,7.400,139
"01-25-2012 0154",1.511,-0.021,7.600,138
"01-25-2012 0200",1.513,-0.018,7.600,146
"01-25-2012 0206",1.516,-0.013,7.800,140
"01-25-2012 0212",1.514,-0.013,8.100,140
"01-25-2012 0218",1.507,-0.019,8.200,139
"01-25-2012 0224",1.500,-0.024,7.900,139
"01-25-2012 0230",1.501,-0.022,7.700,143
"01-25-2012 0236",1.506,-0.015,7.800,141
"01-25-2012 0242",1.506,-0.013,8.100,142
"01-25-2012 0248",1.503,-0.015,7.900,143
"01-25-2012 0254",1.502,-0.014,7.600,146
"01-25-2012 0300",1.500,-0.015,8.100,147
"01-25-2012 0306",1.500,-0.013,7.200,144
"01-25-2012 0312",1.500,-0.011,7.100,142
"01-25-2012 0318",1.499,-0.011,7.500,143
"01-25-2012 0324",1.498,-0.010,7.400,143
"01-25-2012 0330",1.499,-0.008,7.300,145
"01-25-2012 0336",1.497,-0.008,6.600,148
"01-25-2012 0342",1.500,-0.004,8.000,142
"01-25-2012 0348",1.498,-0.005,8.300,141
"01-25-2012 0354",1.493,-0.009,8.100,147
"01-25-2012 0400",1.488,-0.012,7.600,145
"01-25-2012 0406",1.491,-0.008,8.000,145
"01-25-2012 0412",1.497,-0.001,7.400,148
"01-25-2012 0418",1.497,0.000,6.900,148
"01-25-2012 0424",1.499,0.003,7.000,146
"01-25-2012 0430",1.496,0.000,6.300,146
"01-25-2012 0436",1.489,-0.006,5.200,148
"01-25-2012 0442",1.492,-0.002,7.100,140
"01-25-2012 0448",1.492,-0.002,6.700,143
"01-25-2012 0454",1.494,0.000,7.600,145
"01-25-2012 0500",1.491,-0.002,9.800,132
"01-25-2012 0506",1.484,-0.009,6.900,142
"01-25-2012 0512",1.480,-0.013,7.900,138
"01-25-2012 0518",1.479,-0.014,7.600,137
"01-25-2012 0524",1.475,-0.019,8.000,138
"01-25-2012 0530",1.473,-0.021,8.400,134
"01-25-2012 0536",1.473,-0.021,9.000,135
"01-25-2012 0542",1.467,-0.028,8.300,133
"01-25-2012 0548",1.472,-0.024,10.100,132
"01-25-2012 0554",1.466,-0.030,9.800,132
"01-25-2012 0600",1.479,-0.018,9.200,139
"01-25-2012 0606",1.487,-0.011,10.200,135
"01-25-2012 0612",1.489,-0.010,9.700,138
"01-25-2012 0618",1.484,-0.016,9.200,140
"01-25-2012 0624",1.487,-0.014,7.800,146
"01-25-2012 0630",1.497,-0.005,8.600,144
"01-25-2012 0636",1.502,-0.001,8.400,142
"01-25-2012 0642",1.508,0.004,7.400,141
"01-25-2012 0648",1.506,0.001,8.200,139
"01-25-2012 0654",1.503,-0.003,9.200,139
"01-25-2012 0700",1.500,-0.007,9.100,144
"01-25-2012 0706",1.504,-0.004,9.600,141
"01-25-2012 0712",1.506,-0.003,9.100,141
"01-25-2012 0718",1.512,0.002,8.400,141
"01-25-2012 0724",1.508,-0.003,8.800,141
"01-25-2012 0730",1.502,-0.009,9.200,140
"01-25-2012 0736",1.503,-0.009,8.700,142
"01-25-2012 0742",1.506,-0.007,9.000,144
"01-25-2012 0748",1.498,-0.015,8.900,143
"01-25-2012 0754",1.497,-0.016,9.100,144
"01-25-2012 0800",1.500,-0.014,8.900,143
"01-25-2012 0806",1.495,-0.019,8.800,142
"01-25-2012 0812",1.492,-0.022,8.100,143
"01-25-2012 0818",1.493,-0.021,8.700,146
"01-25-2012 0824",1.496,-0.018,9.100,148
"01-25-2012 0830",1.498,-0.016,9.400,149
"01-25-2012 0836",1.495,-0.018,9.600,146
"01-25-2012 0842",1.495,-0.018,9.200,147
"01-25-2012 0848",1.487,-0.025,8.900,145
"01-25-2012 0854",1.484,-0.027,8.900,143
"01-25-2012 0900",1.476,-0.034,9.300,146
"01-25-2012 0906",1.491,-0.018,9.200,150
"01-25-2012 0912",1.495,-0.013,9.300,151
"01-25-2012 0918",1.494,-0.013,9.400,149
"01-25-2012 0924",1.488,-0.017,9.300,148
"01-25-2012 0930",1.494,-0.009,9.400,145
"01-25-2012 0936",1.497,-0.004,9.600,149
"01-25-2012 0942",1.501,0.002,9.300,149
"01-25-2012 0948",1.492,-0.005,9.100,146
"01-25-2012 0954",1.495,0.001,9.300,146
"01-25-2012 1000",1.498,0.006,8.900,151
"01-25-2012 1006",1.489,0.000,9.500,145
"01-25-2012 1012",1.488,0.002,9.400,144
"01-25-2012 1018",1.490,0.008,9.700,145
"01-25-2012 1024",1.491,0.012,9.500,146
"01-25-2012 1030",1.484,0.009,9.500,144
"01-25-2012 1036",1.485,0.014,9.200,143
"01-25-2012 1042",1.479,0.012,9.000,148
"01-25-2012 1048",1.467,0.004,8.600,148
"01-25-2012 1054",1.474,0.015,8.900,151
"01-25-2012 1100",1.462,0.008,6.800,171
"01-25-2012 1106",1.461,0.012,8.500,153
"01-25-2012 1112",1.450,0.006,8.100,154
"01-25-2012 1118",1.444,0.005,8.700,151
"01-25-2012 1124",1.434,0.000,8.600,153
"01-25-2012 1130",1.429,0.000,8.100,152
"01-25-2012 1136",1.419,-0.005,7.700,156
"01-25-2012 1142",1.420,0.002,8.000,160
"01-25-2012 1148",1.421,0.008,6.900,169
"01-25-2012 1154",1.420,0.013,6.800,171
"01-25-2012 1200",1.410,0.009,6.400,172
"01-25-2012 1206",1.410,0.015,6.600,179
"01-25-2012 1212",1.408,0.018,6.100,177
"01-25-2012 1218",1.405,0.021,6.200,180
"01-25-2012 1224",1.400,0.022,6.000,178
"01-25-2012 1230",1.389,0.017,7.100,189
"01-25-2012 1236",1.373,0.007,6.200,166
"01-25-2012 1242",1.369,0.009,8.400,169
"01-25-2012 1248",1.353,-0.001,8.100,169
"01-25-2012 1254",1.342,-0.006,6.400,172
"01-25-2012 1300",1.333,-0.009,7.100,180
"01-25-2012 1306",1.317,-0.019,7.700,172
"01-25-2012 1312",1.300,-0.030,6.500,174
"01-25-2012 1318",1.328,0.003,6.800,172
"01-25-2012 1324",1.285,-0.034,7.300,174
"01-25-2012 1330",1.277,-0.036,6.600,173
"01-25-2012 1336",1.277,-0.031,6.900,176
"01-25-2012 1342",1.273,-0.029,7.500,172
"01-25-2012 1348",1.264,-0.033,7.800,176
"01-25-2012 1354",1.268,-0.024,7.100,180
"01-25-2012 1400",1.259,-0.027,7.900,192
"01-25-2012 1406",1.254,-0.027,6.600,174
"01-25-2012 1412",1.245,-0.032,7.300,179
"01-25-2012 1418",1.247,-0.025,7.400,179
"01-25-2012 1424",1.256,-0.011,7.700,177
"01-25-2012 1430",1.250,-0.013,7.400,178
"01-25-2012 1436",1.246,-0.013,8.000,185
"01-25-2012 1442",1.247,-0.008,6.900,189
"01-25-2012 1448",1.250,-0.001,7.500,188
"01-25-2012 1454",1.248,0.001,7.900,192
"01-25-2012 1500",1.242,-0.001,8.400,204
"01-25-2012 1506",1.235,-0.005,8.200,188
"01-25-2012 1512",1.231,-0.006,8.000,187
"01-25-2012 1518",1.231,-0.003,8.200,194
"01-25-2012 1524",1.233,0.002,8.100,191
"01-25-2012 1530",1.220,-0.009,8.300,201
"01-25-2012 1536",1.213,-0.013,9.600,200
"01-25-2012 1542",1.213,-0.011,9.400,198
"01-25-2012 1548",1.216,-0.006,8.400,196
"01-25-2012 1554",1.213,-0.008,8.400,204
"01-25-2012 1600",1.208,-0.011,9.700,219
"01-25-2012 1606",1.204,-0.014,8.900,213
"01-25-2012 1612",1.198,-0.019,10.800,207
"01-25-2012 1618",1.193,-0.023,8.300,210
"01-25-2012 1624",1.197,-0.019,9.700,217
"01-25-2012 1630",1.203,-0.012,9.600,213
"01-25-2012 1636",1.203,-0.012,7.800,212
"01-25-2012 1642",1.205,-0.011,8.600,215
"01-25-2012 1648",1.198,-0.018,8.800,212
"01-25-2012 1654",1.202,-0.015,9.700,219
"01-25-2012 1700",1.206,-0.012,9.500,285
"01-25-2012 1706",1.204,-0.016,8.700,225
"01-25-2012 1712",1.214,-0.007,7.900,229
"01-25-2012 1718",1.214,-0.009,7.700,232
"01-25-2012 1724",1.227,0.002,9.100,252
"01-25-2012 1730",1.231,0.003,8.600,258
"01-25-2012 1736",1.240,0.009,9.200,253
"01-25-2012 1742",1.241,0.007,10.200,271
"01-25-2012 1748",1.247,0.010,9.200,283
"01-25-2012 1754",1.250,0.009,9.500,285
"01-25-2012 1800",1.249,0.004,4.200,314
"01-25-2012 1806",1.245,-0.004,6.800,294
"01-25-2012 1812",1.243,-0.010,6.400,298
"01-25-2012 1818",1.257,-0.001,5.500,304
"01-25-2012 1824",1.265,0.003,4.400,302
"01-25-2012 1830",1.271,0.004,4.100,306
"01-25-2012 1836",1.268,-0.005,4.200,311
"01-25-2012 1842",1.274,-0.004,4.900,312
"01-25-2012 1848",1.275,-0.008,4.400,310
"01-25-2012 1854",1.279,-0.010,4.200,314
"01-25-2012 1900",1.288,-0.007,5.600,342
"01-25-2012 1906",1.297,-0.004,4.500,326
"01-25-2012 1912",1.307,0.000,5.200,325
"01-25-2012 1918",1.323,0.010,5.600,323
"01-25-2012 1924",1.341,0.022,6.400,321
"01-25-2012 1930",1.346,0.021,6.200,322
"01-25-2012 1936",1.368,0.037,6.200,323
"01-25-2012 1942",1.380,0.042,5.300,325
"01-25-2012 1948",1.380,0.036,4.500,333
"01-25-2012 1954",1.388,0.037,5.600,342
"01-25-2012 2000",1.398,0.041,3.200,9
"01-25-2012 2006",1.414,0.051,5.500,343
"01-25-2012 2012",1.420,0.050,4.700,341
"01-25-2012 2018",1.427,0.051,6.100,346
"01-25-2012 2024",1.427,0.045,5.500,344
"01-25-2012 2030",1.440,0.051,3.500,10
"01-25-2012 2036",1.446,0.051,2.900,11
"01-25-2012 2042",1.451,0.050,3.300,18
"01-25-2012 2048",1.443,0.036,2.900,18
"01-25-2012 2054",1.459,0.046,3.200,9
"01-25-2012 2100",1.470,0.051,4.000,35
"01-25-2012 2106",1.473,0.048,3.200,355
"01-25-2012 2112",1.482,0.051,4.500,350
"01-25-2012 2118",1.488,0.051,3.600,27
"01-25-2012 2124",1.491,0.049,4.200,20
"01-25-2012 2130",1.496,0.048,4.300,13
"01-25-2012 2136",1.492,0.039,5.000,21
"01-25-2012 2142",1.497,0.039,4.000,38
"01-25-2012 2148",1.500,0.037,4.700,28
"01-25-2012 2154",1.505,0.037,4.000,35
"01-25-2012 2200",1.518,0.046,4.700,20
"01-25-2012 2206",1.520,0.043,4.000,38
"01-25-2012 2212",1.526,0.045,3.100,38
"01-25-2012 2218",1.527,0.042,4.100,42
"01-25-2012 2224",1.534,0.045,4.300,36
"01-25-2012 2230",1.544,0.051,6.100,25
"01-25-2012 2236",1.544,0.048,4.800,31
"01-25-2012 2242",1.550,0.051,5.600,32
"01-25-2012 2248",1.554,0.052,6.000,22
"01-25-2012 2254",1.555,0.050,4.700,20
"01-25-2012 2300",1.564,0.057,5.600,23
"01-25-2012 2306",1.574,0.064,5.800,18
"01-25-2012 2312",1.574,0.062,5.300,24
"01-25-2012 2318",1.571,0.058,6.600,26
"01-25-2012 2324",1.571,0.056,7.500,24
"01-25-2012 2330",1.565,0.049,6.200,25
"01-25-2012 2336",1.570,0.052,6.300,25
"01-25-2012 2342",1.570,0.051,5.900,30
"01-25-2012 2348",1.571,0.052,7.000,21
"01-25-2012 2354",1.581,0.061,5.600,23
"01-26-2012 0000",1.581,0.060,7.200,21
"01-26-2012 0006",1.579,0.058,5.600,26
"01-26-2012 0012",1.570,0.049,7.100,21
"01-26-2012 0018",1.565,0.044,5.700,29
"01-26-2012 0024",1.556,0.036,7.200,24
"01-26-2012 0030",1.560,0.040,6.200,23
"01-26-2012 0036",1.563,0.044,6.700,23
"01-26-2012 0042",1.573,0.054,5.400,23
"01-26-2012 0048",1.582,0.064,7.000,19
"01-26-2012 0054",1.575,0.058,7.200,21
"01-26-2012 0100",1.579,0.063,7.000,23
"01-26-2012 0106",1.577,0.062,5.400,22
"01-26-2012 0112",1.575,0.062,5.300,20
"01-26-2012 0118",1.555,0.043,4.300,25
"01-26-2012 0124",1.559,0.049,4.600,23
"01-26-2012 0130",1.562,0.053,7.600,20
"01-26-2012 0136",1.560,0.053,6.100,21
"01-26-2012 0142",1.552,0.047,6.500,24
"01-26-2012 0148",1.544,0.040,6.700,25
"01-26-2012 0154",1.538,0.036,7.000,23
"01-26-2012 0200",1.532,0.032,4.400,2
"01-26-2012 0206",1.533,0.035,5.900,16
"01-26-2012 0212",1.529,0.033,6.200,16
"01-26-2012 0218",1.532,0.038,5.000,18
"01-26-2012 0224",1.532,0.040,5.800,12
"01-26-2012 0230",1.521,0.031,5.300,5
"01-26-2012 0236",1.529,0.041,6.100,12
"01-26-2012 0242",1.545,0.059,5.700,11
"01-26-2012 0248",1.558,0.074,5.400,11
"01-26-2012 0254",1.561,0.079,4.400,2
"01-26-2012 0300",1.555,0.075,6.800,353
"01-26-2012 0306",1.546,0.068,4.300,2
"01-26-2012 0312",1.537,0.061,5.600,7
"01-26-2012 0318",1.534,0.060,5.400,355
"01-26-2012 0324",1.526,0.054,5.000,356
"01-26-2012 0330",1.510,0.040,5.700,356
"01-26-2012 0336",1.510,0.042,6.700,353
"01-26-2012 0342",1.494,0.028,5.700,355
"01-26-2012 0348",1.481,0.016,5.700,355
"01-26-2012 0354",1.480,0.017,6.800,353
"01-26-2012 0400",1.495,0.034,6.700,353
"01-26-2012 0406",1.518,0.058,5.200,352
"01-26-2012 0412",1.526,0.068,6.400,355
"01-26-2012 0418",1.514,0.058,6.700,351
"01-26-2012 0424",1.512,0.057,6.500,350
"01-26-2012 0430",1.511,0.057,5.300,352
"01-26-2012 0436",1.500,0.048,5.300,355
"01-26-2012 0442",1.505,0.054,6.100,354
"01-26-2012 0448",1.502,0.052,6.500,351
"01-26-2012 0454",1.494,0.045,6.700,353
"01-26-2012 0500",1.486,0.038,4.900,355
"01-26-2012 0506",1.481,0.034,6.200,349
"01-26-2012 0512",1.476,0.029,6.200,351
"01-26-2012 0518",1.466,0.020,6.100,351
"01-26-2012 0524",1.466,0.020,5.800,351
"01-26-2012 0530",1.467,0.022,6.100,351
"01-26-2012 0536",1.481,0.036,6.300,349
"01-26-2012 0542",1.482,0.037,6.000,350
"01-26-2012 0548",1.474,0.029,5.800,350
"01-26-2012 0554",1.464,0.019,4.900,355
"01-26-2012 0600",1.462,0.016,7.000,335
"01-26-2012 0606",1.459,0.013,4.500,359
"01-26-2012 0612",1.467,0.020,6.300,347
"01-26-2012 0618",1.469,0.022,6.100,346
"01-26-2012 0624",1.467,0.019,5.900,347
"01-26-2012 0630",1.469,0.020,4.500,353
"01-26-2012 0636",1.473,0.023,4.700,351
"01-26-2012 0642",1.477,0.026,4.100,349
"01-26-2012 0648",1.472,0.019,5.600,345
"01-26-2012 0654",1.476,0.022,7.000,335
"01-26-2012 0700",1.484,0.029,7.600,335
"01-26-2012 0706",1.478,0.021,5.700,337
"01-26-2012 0712",1.478,0.020,5.900,340
"01-26-2012 0718",1.477,0.017,5.000,347
"01-26-2012 0724",1.469,0.007,5.900,344
"01-26-2012 0730",1.481,0.018,6.900,344
"01-26-2012 0736",1.500,0.035,7.400,336
"01-26-2012 0742",1.503,0.037,7.400,337
"01-26-2012 0748",1.507,0.039,7.800,342
"01-26-2012 0754",1.500,0.030,7.600,335
"01-26-2012 0800",1.511,0.040,8.600,326
"01-26-2012 0806",1.519,0.046,7.200,336
"01-26-2012 0812",1.524,0.050,7.700,327
"01-26-2012 0818",1.524,0.049,7.800,326
"01-26-2012 0824",1.525,0.048,7.600,324
"01-26-2012 0830",1.541,0.063,8.800,330
"01-26-2012 0836",1.526,0.047,8.600,324
"01-26-2012 0842",1.527,0.047,8.200,325
"01-26-2012 0848",1.525,0.043,8.600,326
"01-26-2012 0854",1.529,0.046,8.600,326
"01-26-2012 0900",1.532,0.049,8.300,319
"01-26-2012 0906",1.538,0.054,8.700,317
"01-26-2012 0912",1.535,0.050,8.200,321
"01-26-2012 0918",1.541,0.056,9.300,316
"01-26-2012 0924",1.536,0.050,7.800,322
"01-26-2012 0930",1.532,0.046,8.000,324
"01-26-2012 0936",1.522,0.035,8.400,323
"01-26-2012 0942",1.516,0.029,7.700,323
"01-26-2012 0948",1.516,0.029,8.500,319
"01-26-2012 0954",1.502,0.016,8.300,319
"01-26-2012 1000",1.505,0.019,11.100,322
"01-26-2012 1006",1.503,0.017,8.700,323
"01-26-2012 1012",1.507,0.022,8.900,319
"01-26-2012 1018",1.502,0.018,8.400,315
"01-26-2012 1024",1.508,0.025,8.800,324
"01-26-2012 1030",1.517,0.035,9.200,322
"01-26-2012 1036",1.522,0.041,8.200,323
"01-26-2012 1042",1.506,0.026,10.100,319
"01-26-2012 1048",1.512,0.034,9.600,326
"01-26-2012 1054",1.523,0.047,11.100,322
"01-26-2012 1100",1.518,0.044,10.200,318
"01-26-2012 1106",1.502,0.030,9.400,322
"01-26-2012 1112",1.492,0.022,10.200,323
"01-26-2012 1118",1.490,0.023,9.400,321
"01-26-2012 1124",1.497,0.032,9.000,319
"01-26-2012 1130",1.499,0.037,9.200,319
"01-26-2012 1136",1.498,0.039,9.100,315
"01-26-2012 1142",1.502,0.046,9.400,318
"01-26-2012 1148",1.494,0.042,10.400,318
"01-26-2012 1154",1.484,0.035,10.200,318
"01-26-2012 1200",1.471,0.026,9.100,307
"01-26-2012 1206",1.472,0.030,10.000,317
"01-26-2012 1212",1.454,0.016,9.100,320
"01-26-2012 1218",1.446,0.012,9.900,316
"01-26-2012 1224",1.430,0.000,10.400,315
"01-26-2012 1230",1.426,0.000,8.800,316
"01-26-2012 1236",1.421,-0.001,9.600,315
"01-26-2012 1242",1.411,-0.006,9.500,311
"01-26-2012 1248",1.416,0.003,9.200,311
"01-26-2012 1254",1.420,0.011,9.100,307
"01-26-2012 1300",1.419,0.015,10.800,322
"01-26-2012 1306",1.418,0.018,9.400,313
"01-26-2012 1312",1.410,0.015,8.300,314
"01-26-2012 1318",1.401,0.010,8.600,315
"01-26-2012 1324",1.389,0.003,7.700,318
"01-26-2012 1330",1.363,-0.019,8.000,318
"01-26-2012 1336",1.273,-0.104,8.600,322
"01-26-2012 1342",1.314,-0.059,9.500,319
"01-26-2012 1348",1.351,-0.017,10.100,322
"01-26-2012 1354",1.345,-0.019,10.800,322
"01-26-2012 1400",1.358,-0.001,11.600,311
"01-26-2012 1406",1.356,0.001,11.200,325
"01-26-2012 1412",1.360,0.009,12.500,319
"01-26-2012 1418",1.364,0.017,11.200,318
"01-26-2012 1424",1.349,0.007,11.200,316
"01-26-2012 1430",1.334,-0.004,11.500,317
"01-26-2012 1436",1.322,-0.012,10.500,315
"01-26-2012 1442",1.318,-0.012,10.700,317
"01-26-2012 1448",1.335,0.008,10.500,315
"01-26-2012 1454",1.330,0.007,11.600,311
"01-26-2012 1500",1.308,-0.012,12.100,318
"01-26-2012 1506",1.305,-0.011,11.700,312
"01-26-2012 1512",1.311,-0.002,11.900,313
"01-26-2012 1518",1.310,0.000,11.600,310
"01-26-2012 1524",1.301,-0.006,11.700,315
"01-26-2012 1530",1.293,-0.011,12.500,314
"01-26-2012 1536",1.292,-0.009,12.800,314
"01-26-2012 1542",1.284,-0.014,11.600,318
"01-26-2012 1548",1.283,-0.013,11.100,318
"01-26-2012 1554",1.274,-0.020,12.100,318
"01-26-2012 1600",1.275,-0.017,12.000,317
"01-26-2012 1606",1.264,-0.026,11.600,316
"01-26-2012 1612",1.265,-0.023,12.100,313
"01-26-2012 1618",1.250,-0.036,12.400,317
"01-26-2012 1624",1.263,-0.022,13.300,313
"01-26-2012 1630",1.265,-0.019,11.900,320
"01-26-2012 1636",1.253,-0.030,11.500,318
"01-26-2012 1642",1.230,-0.052,10.700,320
"01-26-2012 1648",1.236,-0.045,13.100,318
"01-26-2012 1654",1.230,-0.050,12.000,317
"01-26-2012 1700",1.223,-0.057,10.900,322
"01-26-2012 1706",1.219,-0.061,13.000,317
"01-26-2012 1712",1.220,-0.060,12.300,318
"01-26-2012 1718",1.232,-0.048,10.700,325
"01-26-2012 1724",1.242,-0.039,11.000,319
"01-26-2012 1730",1.245,-0.036,11.200,319
"01-26-2012 1736",1.265,-0.017,12.100,314
"01-26-2012 1742",1.272,-0.011,11.400,318
"01-26-2012 1748",1.265,-0.019,11.100,322
"01-26-2012 1754",1.251,-0.035,10.900,322
"01-26-2012 1800",1.250,-0.038,8.600,334
"01-26-2012 1806",1.229,-0.061,9.600,324
"01-26-2012 1812",1.240,-0.052,9.100,327
"01-26-2012 1818",1.253,-0.041,9.800,321
